Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,5060.000000,5150.000000,4910.000000,4910.000000,2342.911621,314700
2000-01-05,4900.000000,4950.000000,4855.000000,4905.000000,2340.525146,459344
2000-01-06,4910.000000,5060.000000,4900.000000,4980.000000,2376.312744,214793
2000-01-07,5000.000000,5280.000000,5000.000000,5000.000000,2385.855713,586084
2000-01-10,5190.000000,5350.000000,5190.000000,5300.000000,2529.007813,497670
2000-01-11,5320.000000,5350.000000,5070.000000,5070.000000,2419.258057,613670
2000-01-12,5050.000000,5170.000000,4960.000000,5000.000000,2385.855713,720991
2000-01-13,5000.000000,5000.000000,4880.000000,4880.000000,2328.595703,668348
2000-01-14,4905.000000,5050.000000,4905.000000,4950.000000,2361.997559,2237065
2000-01-17,4980.000000,5280.000000,4980.000000,5220.000000,2490.834229,952487
2000-01-18,5220.000000,5400.000000,5100.000000,5180.000000,2471.748291,462521
2000-01-19,5180.000000,5300.000000,5150.000000,5250.000000,2505.149658,660016
2000-01-20,5230.000000,5370.000000,5230.000000,5310.000000,2533.779541,1874042
2000-01-21,5310.000000,5350.000000,5160.000000,5340.000000,2548.094482,606350
2000-01-24,5450.000000,5450.000000,5300.000000,5360.000000,2557.637695,162777
2000-01-25,5360.000000,5360.000000,5150.000000,5150.000000,2457.431885,516699
2000-01-26,5200.000000,5250.000000,5130.000000,5150.000000,2457.431885,648118
2000-01-27,5100.000000,5190.000000,5000.000000,5080.000000,2424.029785,475670
2000-01-28,5010.000000,5030.000000,4880.000000,4900.000000,2338.139160,1021310
2000-01-31,4800.000000,5070.000000,4800.000000,4980.000000,2376.312744,625015
2000-02-01,4980.000000,5100.000000,4980.000000,4980.000000,2376.312744,754047
2000-02-02,5100.000000,5100.000000,4990.000000,4990.000000,2381.085205,565027
2000-02-03,5000.000000,5020.000000,4940.000000,5000.000000,2385.855713,555681
2000-02-04,5000.000000,5000.000000,4950.000000,4950.000000,2361.997559,329493
2000-02-07,5000.000000,5050.000000,4960.000000,5000.000000,2385.855713,339096
2000-02-08,4990.000000,5000.000000,4965.000000,4965.000000,2369.155518,306102
2000-02-09,4965.000000,5000.000000,4960.000000,5000.000000,2385.855713,211221
2000-02-10,4970.000000,5000.000000,4900.000000,4960.000000,2366.769775,921249
2000-02-11,4960.000000,4985.000000,4960.000000,4965.000000,2369.155518,622415
2000-02-14,4960.000000,5000.000000,4900.000000,4950.000000,2361.997559,741903
2000-02-15,4980.000000,4995.000000,4800.000000,4800.000000,2290.421631,1127698
2000-02-16,4850.000000,4910.000000,4660.000000,4710.000000,2247.477051,1143788
2000-02-17,4740.000000,4800.000000,4700.000000,4735.000000,2259.406006,1843229
2000-02-18,4730.000000,4870.000000,4730.000000,4730.000000,2257.019775,4554917
2000-02-21,4750.000000,4750.000000,4625.000000,4660.000000,2223.617676,319490
2000-02-22,4610.000000,4650.000000,4395.000000,4535.000000,2163.971680,455971
2000-02-23,4530.000000,4590.000000,4230.000000,4300.000000,2051.836914,1830389
2000-02-24,4300.000000,4350.000000,3950.000000,4250.000000,2027.977783,2754448
2000-02-25,4200.000000,4200.000000,4000.000000,4040.000000,1927.772461,1214869
2000-02-28,4040.000000,4125.000000,3950.000000,3960.000000,1889.597900,1652340
2000-02-29,4050.000000,4100.000000,4000.000000,4060.000000,1937.315918,1330886
2000-03-01,4150.000000,4250.000000,4100.000000,4175.000000,1992.190186,2745371
2000-03-02,4250.000000,4500.000000,4185.000000,4240.000000,2023.205688,1848306
2000-03-03,4240.000000,4350.000000,4190.000000,4235.000000,2020.820313,1045500
2000-03-06,4275.000000,4305.000000,4100.000000,4150.000000,1980.261230,865214
2000-03-07,4175.000000,4200.000000,4050.000000,4050.000000,1932.543457,1713412
2000-03-08,4150.000000,4480.000000,4150.000000,4250.000000,2027.977783,2662751
2000-03-09,4200.000000,4200.000000,4000.000000,4100.000000,1956.401733,1515556
2000-03-10,4245.000000,4250.000000,4100.000000,4150.000000,1980.261230,887321
2000-03-13,4150.000000,4150.000000,4150.000000,4150.000000,1980.261230,0
2000-03-14,3950.000000,4100.000000,3950.000000,4000.000000,1908.684937,782902
2000-03-15,4000.000000,4100.000000,3950.000000,3950.000000,1884.825928,735856
2000-03-16,4100.000000,4190.000000,3950.000000,3950.000000,1884.825928,1767989
2000-03-17,4290.000000,4400.000000,4100.000000,4105.000000,1958.788208,1525392
2000-03-20,4110.000000,4110.000000,3930.000000,4010.000000,1952.943848,461382
2000-03-21,4010.000000,4010.000000,4010.000000,4010.000000,1952.943848,0
2000-03-22,4095.000000,4130.000000,4010.000000,4015.000000,1955.379028,800894
2000-03-23,4075.000000,4090.000000,4015.000000,4040.000000,1967.555054,828586
2000-03-24,4050.000000,4330.000000,4040.000000,4300.000000,2094.179199,771541
2000-03-27,4350.000000,4450.000000,4305.000000,4330.000000,2108.789551,944373
2000-03-28,4250.000000,4300.000000,4225.000000,4250.000000,2069.828125,1760582
2000-03-29,4240.000000,4250.000000,4190.000000,4250.000000,2069.828125,704746
2000-03-30,4245.000000,4250.000000,4000.000000,4000.000000,1948.073853,2494522
2000-03-31,4100.000000,4150.000000,4025.000000,4080.000000,1987.035522,1199438
2000-04-03,4000.000000,4150.000000,4000.000000,4000.000000,1948.073853,833319
2000-04-04,4120.000000,4300.000000,4120.000000,4120.000000,2006.516235,795373
2000-04-05,4190.000000,4260.000000,4100.000000,4100.000000,1996.775513,1392184
2000-04-06,4250.000000,4250.000000,4125.000000,4125.000000,2008.951050,811485
2000-04-07,4200.000000,4410.000000,4175.000000,4175.000000,2033.301758,1385125
2000-04-10,4320.000000,4430.000000,4200.000000,4200.000000,2045.477173,265217
2000-04-11,4200.000000,4200.000000,4050.000000,4050.000000,1972.424683,547167
2000-04-12,4125.000000,4150.000000,4020.000000,4020.000000,1957.814209,568189
2000-04-13,4000.000000,4175.000000,4000.000000,4000.000000,1948.073853,624236
2000-04-14,4050.000000,4070.000000,3950.000000,3950.000000,1923.722656,512952
2000-04-17,3800.000000,3800.000000,3400.000000,3400.000000,1655.862549,786358
2000-04-18,3700.000000,4050.000000,3700.000000,3700.000000,1801.968018,1313306
