Date,Open,High,Low,Close,Adj Close,Volume
2003-12-08,1219.666748,1219.666748,1190.692749,1214.147949,240.940842,1526767
2003-12-09,1214.147949,1214.147949,1176.895630,1190.692749,236.286255,1733691
2003-12-10,1214.147949,1216.907349,1192.072510,1214.147949,240.940842,2540380
2003-12-11,1255.539307,1255.539307,1201.730469,1255.539307,249.154663,1177780
2003-12-12,1278.994385,1283.133545,1230.980347,1278.994385,253.809219,1365862
2003-12-15,1310.727783,1324.525024,1278.994385,1310.727783,260.106567,2130513
2003-12-16,1310.727783,1310.727783,1310.727783,1310.727783,260.106567,0
2003-12-17,1324.800903,1338.322144,1307.968384,1324.800903,262.899261,3064767
2003-12-18,1365.640381,1365.640381,1324.525024,1365.640381,271.003601,3034688
2003-12-19,1342.461182,1352.119141,1330.043823,1342.461182,266.403748,2220389
2003-12-22,1342.461182,1357.638062,1342.461182,1346.600342,267.225220,1058553
2003-12-23,1379.713501,1382.472900,1346.600342,1379.713501,273.796417,1044059
2003-12-24,1379.713501,1381.093140,1374.194580,1379.713501,273.796417,698695
2003-12-25,1379.713501,1379.713501,1379.713501,1379.713501,273.796417,0
2003-12-26,1379.713501,1379.713501,1379.713501,1379.713501,273.796417,0
2003-12-29,1348.255981,1386.612061,1348.255981,1348.255981,267.553802,678765
2003-12-30,1379.713501,1383.852539,1357.638062,1379.713501,273.796417,294263
2003-12-31,1379.713501,1392.130859,1379.713501,1379.713501,273.796417,643975
2004-01-01,1379.713501,1379.713501,1379.713501,1379.713501,273.796417,0
2004-01-02,1379.713501,1393.786621,1379.713501,1379.713501,273.796417,310207
2004-01-05,1376.954102,1393.510620,1352.119141,1376.954102,273.248840,1552132
2004-01-06,1379.713501,1382.472900,1365.916382,1374.194580,272.701202,1908004
2004-01-07,1371.435181,1377.125122,1363.156860,1371.435181,272.153564,2598365
2004-01-08,1352.119141,1379.713501,1352.119141,1352.119141,268.320343,1325274
2004-01-09,1338.322144,1352.119141,1324.800903,1338.322144,265.582397,1352454
2004-01-12,1338.322144,1342.461182,1330.043823,1338.322144,265.582397,0
2004-01-13,1330.043823,1341.081543,1327.284424,1330.043823,263.939697,0
2004-01-14,1330.043823,1339.701782,1327.284424,1333.079224,264.541992,0
2004-01-15,1343.840942,1352.119141,1331.423462,1343.840942,266.677643,0
2004-01-16,1341.081543,1363.156860,1335.562744,1341.081543,266.130066,0
2004-01-19,1338.322144,1365.916382,1336.942383,1346.876343,267.280090,0
2004-01-20,1357.638062,1365.916382,1346.876343,1357.638062,269.415588,0
2004-01-21,1365.916382,1365.916382,1349.359741,1365.916382,271.058350,0
2004-01-22,1365.916382,1393.510620,1357.638062,1379.713501,273.796417,0
2004-01-23,1385.232422,1386.612061,1365.916382,1385.232422,274.891632,0
2004-01-26,1386.612061,1393.510620,1365.916382,1365.916382,271.058350,0
2004-01-27,1385.232422,1385.232422,1359.017822,1359.017822,269.689453,0
2004-01-28,1359.017822,1365.916382,1298.034546,1315.970703,261.147003,0
2004-01-29,1301.069824,1320.385742,1301.069824,1301.069824,258.190002,0
2004-01-30,1302.449463,1352.119141,1291.411743,1302.449463,258.463745,0
2004-02-02,1325.904663,1338.322144,1296.930664,1325.904663,263.118317,0
2004-02-03,1338.322144,1352.119141,1303.829346,1335.562744,265.034912,0
2004-02-04,1303.829346,1338.322144,1303.829346,1303.829346,258.737579,0
2004-02-05,1296.930664,1310.727783,1269.336426,1296.930664,257.368530,0
2004-02-06,1324.525024,1327.560303,1296.930664,1324.525024,262.844513,0
2004-02-09,1338.322144,1341.081543,1330.043823,1338.322144,265.582397,337025
2004-02-10,1330.043823,1352.395142,1330.043823,1352.395142,268.375153,1464434
2004-02-11,1365.916382,1379.713501,1352.119141,1365.916382,271.058350,5206876
2004-02-12,1387.991821,1396.270142,1372.814941,1387.991821,275.439117,2262064
2004-02-13,1409.791260,1421.104858,1393.510620,1409.791260,279.765076,1920324
2004-02-16,1404.548340,1412.826660,1399.029541,1404.548340,278.724609,1021589
